file,key,text
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0092\quest_0092_01.json,start.description.text,Please let me take a look once you've obtained the $(red)dragon egg$().
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0092\quest_0092_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0092\quest_0092_01.json,complete.description.text,"Sorry to do this to you, my friend... But I need it. Goodbye."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0092\quest_0092_01b.json,start.title.text,help
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0092\quest_0092_01b.json,start.description.text,"Great! Did you know that upon defeat, the Ender Dragon will drop its egg? Basically, I would like you to let me take a look at the $(red)dragon egg$(), could you do that for me?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0092\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0092\root.json,start.description.text,"Hello adventurer... When you defeat the enderdragon, could you do something for me? Just a small thing."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0093\quest_0093_01.json,start.title.text,help
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0093\quest_0093_01.json,start.description.text,There's a hidden creature living in the depths of the end dimension - The Void Worm. You can summon it by throwing the larva into the depths of the end. The larva can be created by throwing crimson mosquito larva into enderiophage's capsid.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0093\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0093\root.json,start.description.text,"Hello adventurer, care to have a chat?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0094\quest_0094_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0094\quest_0094_01.json,start.description.text,Come back to me once you've made the dish $(red)Ennegel Pasta$(). I'll pay you handsomely for it.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0094\quest_0094_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0094\quest_0094_01.json,complete.description.text,"This flavor...! Just like my ma's cooking... Thank you adventurer, you have no idea how grateful I am for this. Here, take this. It's a katana forged with ender power. I doubt there's a weapon out there stronger than this one."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0094\quest_0094_01b.json,start.title.text,help
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0094\quest_0094_01b.json,start.description.text,There's a dish called Ennegel Pasta. It's a dish that can only be made with ingredients found in the End Dimension... Please gather all the resources and cook one for me.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0094\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0094\root.json,start.description.text,"Hello adventurer, there's a dish that I think only you can make for me. I'll pay handsomely for it, what do you say?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0096\quest_0096_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0096\quest_0096_01.json,start.description.text,Did you get the $(red)10 Redstone Dust$()
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0096\quest_0096_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0096\quest_0096_01.json,complete.description.text,"Thanks, here you go."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0096\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0096\root.json,start.description.text,Can you give me $(red)10 Redstone Dust$()? I'll pay for it of course.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0097\quest_0097_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0097\quest_0097_01.json,start.description.text,"I'm sorry for the vague description... But the issue is I don't know where the structure is or what it looks like. It's a villager castle with create contraption, I believe you'll know it when you see it."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0097\quest_0097_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0097\quest_0097_01.json,complete.description.text,"That is fascinating! However, I do not think these villagers built it themselves, they don't have an engineer with them... Someone is keeping them there. Either way, thanks a lot. Here's a cookie."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0097\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0097\root.json,start.description.text,"I've heard that some of our kind have moved away to individual castles with Create Contraptions.. If you ever come across one, could you tell me how the place is like?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0098\quest_0098_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0098\quest_0098_01.json,start.description.text,Did you defeat the land golem and obtain his $(red)Golem Eye$() yet?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0098\quest_0098_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0098\quest_0098_01.json,complete.description.text,"By the Heavens! This is one of the most fascinating item I've ever seen. It's more than I've ever imagined. Here, take these redstones as payment. I'm sorry but I don't have emeralds on me at the moment."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0098\quest_0098_01b.json,start.title.text,help
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0098\quest_0098_01b.json,start.description.text,"Thanks for listening to my request. Are you aware of the 'battle towers' in this dimension? They're everywhere around the world. I am particularly interested in the Land Towers, and the golem residing inside. The eye that the guardian drops hold tremendous kinetic energy... Do you think you can help me get one for my research?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0098\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0098\root.json,start.description.text,"Hello adventurer, can you help me with something?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0099\quest_0099_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0099\quest_0099_01.json,start.description.text,Did you get the $(red)Anemone Rose Bulb$() yet?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0099\quest_0099_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0099\quest_0099_01.json,complete.description.text,Thanks a lot.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0099\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0099\root.json,start.description.text,Can you give me $(red)1 Rose Bulb Anemone$() if you come across any?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0100\quest_0100_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0100\quest_0100_01.json,start.description.text,Did you get the $(red)Spore Blossom$() yet?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0100\quest_0100_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0100\quest_0100_01.json,complete.description.text,Thanks a lot.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0100\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0100\root.json,start.description.text,Can you give me $(red)1 Spore Blossom$() if you come across any?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0101\quest_00101_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0101\quest_00101_01.json,start.description.text,Did you get the $(red)Rafflesia$() yet?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0101\quest_00101_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0101\quest_00101_01.json,complete.description.text,Thanks a lot.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0101\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0101\root.json,start.description.text,Can you give me $(red)1 Rafflesia$() if you come across any?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0102\quest_00102_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0102\quest_00102_01.json,start.description.text,Did you get the $(red)Orange Ball Cactus$() yet?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0102\quest_00102_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0102\quest_00102_01.json,complete.description.text,Thanks a lot.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0102\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0102\root.json,start.description.text,Can you give me $(red)1 Orange Ball Cactus$() if you come across any?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0103\quest_0103_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0103\quest_0103_01.json,start.description.text,Did you get the 2 patches of $(red)Hemlock$()?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0103\quest_0103_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0103\quest_0103_01.json,complete.description.text,Thanks. Now I can make the lure.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0103\quest_0103_01b.json,start.title.text,help
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0103\quest_0103_01b.json,start.description.text,"Great! I need $(red)2 Patches of Hemlock$(). It's too toxic for most animals, but not for the vile beast that I'm hunting..."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0103\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0103\root.json,start.description.text,Can you help me gather ingredients for animal lure?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0104\quest_0104_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0104\quest_0104_01.json,start.description.text,Did you get $(red)16 arrows$() from the fletcher? I'll pay you back for it.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0104\quest_0104_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0104\quest_0104_01.json,complete.description.text,"Thanks, you're a life saver! I'm not good with the local fletcher so it was a bit awkward to ask..."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0104\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0104\root.json,start.description.text,"Hey there, can you get $(red)16 arrows$() from the local fletcher? I'll pay you back for it."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0105\quest_0105_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0105\quest_0105_01.json,start.description.text,Did you get a piece of $(red)Frostbright Log$() yet?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0105\quest_0105_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0105\quest_0105_01.json,complete.description.text,Thanks. Here's your reward.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0105\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0105\root.json,start.description.text,"Hey boy, can you get me a piece of $(red)Frostbright Log$()? It can be found in the Everbright dimension."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0106\quest_0106_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0106\quest_0106_01.json,start.description.text,I need an $(red)Iron Axe$() to work!
